RunID,seed,log_inv_sq_dist_m,seed_x_m,seed_y_m
Run_88_1,18,-16.521377728297082,1.0431500440463426e-05,3.991807070560755e-05
Run_88_1,19,-16.437146429827514,4.783829806372525e-05,9.550286484882238e-06
Run_88_1,20,-15.710083200760339,9.421243486925962e-05,9.54792716074735e-05
Run_88_1,21,-16.979479946057822,5.926394355483355e-05,4.789855771698058e-05
Run_88_1,22,-16.87728497501255,3.906396564096213e-05,2.8639299403876076e-05
Run_88_1,23,-16.632467699267927,5.6453214567154656e-05,7.626420257613065e-05
Run_88_1,24,-16.43164572031213,7.74449336435646e-05,6.84737536776811e-05
Run_89_1,1,-16.261530888063252,7.182368988171222e-05,2.3443156210705645e-05
Run_89_1,2,-15.672563476229016,9.645863016135992e-05,1.453480808064342e-05
Run_89_1,3,-15.907681372543523,8.850484811700884e-05,2.06105611845851e-05
Run_89_1,4,-16.09564021119187,6.379428943619134e-06,4.5505232503637686e-05
Run_89_1,5,-16.364420657208566,4.077927161008121e-05,7.893062609247865e-05
Run_89_1,6,-15.648137371091932,8.80463479831815e-05,3.62539263442159e-06
Run_89_1,7,-15.811962641522227,2.4171261461451657e-05,9.700847954489292e-05
Run_89_1,8,-15.873294924941195,6.213579254224898e-05,1.499688904732469e-07
Run_89_1,9,-15.848210288702363,1.667792445980013e-05,7.6041622646153e-06
Run_89_1,10,-15.971687252074645,6.597734893672169e-05,9.237262056209148e-05
Run_89_1,11,-16.147416419658445,8.626985825598242e-05,5.959555338136853e-05
Run_89_1,12,-16.352811292006795,6.67740574385971e-05,7.401200271211567e-05
Run_89_1,13,-15.888942468263643,7.488215537741783e-06,1.9315144475549465e-05
Run_89_1,14,-15.672841426322895,3.883338160812858e-06,8.900194331072273e-05
Run_89_1,15,-16.7304735437572,6.0003024740144633e-05,4.879557013511658e-05
Run_89_1,16,-15.977675518546905,4.873805245384575e-05,9.57014352642e-05
Run_89_1,17,-16.086837353298375,9.816967323422435e-06,6.690906955860556e-05
Run_89_1,18,-15.652160680259406,9.643679038621487e-05,8.519898865371944e-05
Run_89_1,19,-16.128642743998395,1.8150755856186157e-05,7.636474682949484e-05
Run_89_1,20,-16.662102467329632,4.031519270502032e-05,6.367127447389067e-05
Run_89_1,21,-16.347714998363003,3.121611774899066e-05,2.2552085332572467e-05
Run_89_1,22,-16.51639374599342,4.101845483295621e-05,2.6150802010670307e-05
Run_89_1,23,-16.20064782227386,8.549306001514197e-05,4.7936819568276414e-05
Run_89_1,24,-16.517490016033083,2.427108867093921e-05,5.2125762933865206e-05
Run_89_1,25,-16.482370900134928,5.625033216550948e-05,7.327570339664818e-05
Run_89_1,26,-16.390220337522855,1.95112019404769e-05,4.1093698646873245e-05
Run_89_1,27,-16.162044838874476,3.522575013339521e-05,1.2166273044422272e-05
Run_89_1,28,-16.72094024475977,5.244258037768306e-05,6.099101805128159e-05
Run_89_1,29,-16.738881914913648,3.6838870700448754e-05,5.108051739633085e-05
Run_89_1,30,-16.41929181834483,5.923223559744657e-05,2.306299348361791e-05
Run_90_1,1,-15.808242209050295,7.997425786219539e-05,9.650231261737646e-05
Run_90_1,2,-15.64741393060965,1.1229315185919406e-05,8.689997028559449e-06
Run_90_1,3,-16.02917631762628,1.387760411947966e-05,3.024429519660772e-05
Run_90_1,4,-16.032702103857698,4.5496904244646445e-05,8.013365799561146e-06
Run_90_1,5,-15.858443899223271,6.31975829228759e-05,1.7302126996219166e-06
Run_90_1,6,-16.513069654962024,7.45869058556855e-05,6.351881871931257e-05
Run_90_1,7,-16.668138848858458,3.440494248643519e-05,5.224847483448686e-05
Run_90_1,8,-16.122573356525002,7.878113574348392e-05,8.221595173701647e-05
Run_90_1,9,-16.41416131711534,2.62417067680508e-05,3.877257154323162e-05
Run_90_1,10,-15.775011142443182,1.2530246516689662e-05,8.784401454031471e-05
Run_90_1,11,-16.568006420917886,6.761509374715389e-05,3.425886865705252e-05
Run_90_1,12,-16.130716083457507,3.0339649850502612e-05,8.484441336244347e-05
Run_90_1,13,-16.39519391998768,5.828052192926409e-05,8.076519941911104e-05
Run_90_1,14,-16.146316425945674,5.5656232172623294e-05,9.082739653997125e-05
Run_90_1,15,-16.63135832837136,6.204423408024015e-05,6.892628656700255e-05
Run_90_1,16,-15.963256603970503,3.2007193528115754e-05,9.510837113484744e-06
Run_90_1,17,-16.701713204224717,6.86387127172202e-05,5.48500888887793e-05
Run_90_1,18,-16.43788917805024,5.8973323693498986e-05,2.3892623363062748e-05
Run_90_1,19,-15.959233497698508,9.864282026886942e-05,4.323962916620077e-05
Run_90_1,20,-16.845503013776128,4.646234252490105e-05,5.115400210022928e-05
Run_90_1,21,-16.248581999148303,1.6922527924180034e-05,5.192829205654562e-05
Run_90_1,22,-16.531428463767906,7.485953164286913e-05,4.154305870644749e-05
Run_90_1,23,-15.523077507959098,3.00462134182454e-07,8.962743906304243e-05
Run_90_1,24,-16.20541790438414,8.870083640329542e-05,6.057872394099833e-05
Run_90_1,25,-16.53807713357229,4.636885968968273e-05,7.467274129390719e-05
Run_90_1,26,-16.730352050858034,4.193234940990807e-05,6.180548104457559e-05
Run_90_1,27,-15.875796259557427,7.361463861539962e-05,5.935365408658983e-06
Run_90_1,28,-16.20358209061938,7.189051362685862e-05,1.9409113265573983e-05
Run_90_1,29,-16.155014217381623,6.953811869956554e-05,8.674894311465324e-05
Run_90_1,30,-16.69350464145375,4.6973765157163153e-05,3.5450859414413584e-05
Run_90_1,31,-15.907686656661149,9.12294712942094e-05,2.1577324392274022e-05
Run_90_1,32,-16.295527214189825,4.047193474136294e-05,8.297920155338945e-05
Run_91_1,1,-16.854634882690807,4.038160366937519e-05,6.965726982802154e-05
Run_91_1,2,-16.384900733080837,1.2064733998849991e-05,6.531101054511965e-05
Run_91_1,3,-16.24819127673784,2.7955103060230613e-05,9.102127043530349e-05
Run_91_1,4,-17.048135263204106,4.184883670881392e-05,4.786116029135884e-05
Run_91_1,5,-16.18910366017749,4.087992024607957e-05,5.225342018529775e-06
Run_91_1,6,-16.250047956582517,9.959648940712216e-06,2.983815295621753e-05
Run_91_1,7,-16.586380144682153,8.040166538208726e-05,5.0904209986329085e-05
Run_91_1,8,-16.209692839935666,6.060727166943254e-05,6.839869851246478e-06
Run_91_1,9,-16.145230239392237,9.770835074596108e-05,5.077891827560962e-05
Run_91_1,10,-16.10244830945135,1.3622868051752451e-05,1.5481568211689593e-05
Run_91_1,11,-16.538254131374742,4.019162048585714e-05,1.935437331907452e-05
Run_91_1,12,-16.318513406683085,9.000454720109702e-05,6.011648799292745e-05
Run_91_1,13,-16.63551572244323,5.5381944477558144e-05,2.2772161029279237e-05
Run_91_1,14,-16.566305419851705,2.995421627536417e-05,7.764099124819042e-05
Run_91_1,15,-16.70143135760955,2.223190216347576e-05,5.368328714743258e-05
Run_91_1,16,-16.631548259035473,7.424412351101639e-05,6.702779874205592e-05
Run_91_1,17,-16.870828277014947,4.498496411368253e-05,3.272971416823567e-05
Run_91_1,18,-16.12380245541836,9.224973180331293e-05,2.731843803077937e-05
Run_91_1,19,-16.16923125676364,6.792922252789141e-06,7.413735580630602e-05
Run_91_1,20,-16.77839684420887,3.484513573348523e-05,3.274550748988987e-05
Run_91_1,21,-16.289389429172434,8.220017274841668e-05,7.8943809568882e-05
Run_91_1,22,-16.09903870168913,1.4798416979610925e-05,8.893348297104242e-05
Run_91_1,23,-16.49865197827709,5.444144314154984e-05,8.604642708785833e-05
Run_91_1,24,-16.88125546268098,6.451913242228331e-05,4.116746752522887e-05
Run_91_1,25,-15.883546880893602,9.128426991403104e-05,9.339408088475468e-05
Run_92_1,1,-16.254973146268036,1.8653126899153e-05,6.521551733836533e-05
Run_92_1,2,-15.739469928729234,6.934252288192512e-05,9.87123218085617e-05
Run_92_1,3,-16.105768604207896,1.1638109879568224e-05,3.859065918251873e-05
Run_92_1,4,-15.67675354295246,1.923407428897918e-05,3.836498968303207e-06
Run_92_1,5,-15.874375906567751,5.617045218124987e-05,5.95726251602173e-06
Run_92_1,6,-15.904169053208141,3.470188221894205e-05,7.712170323356988e-06
Run_92_1,7,-16.594424457878805,3.370614467188716e-05,4.580236555077137e-05
Run_92_1,8,-16.37886393651294,5.3198252897709625e-05,2.7065593590959917e-05
Run_92_1,9,-16.09119117809658,3.2264648796990526e-05,8.665617028251292e-05
Run_92_1,10,-15.699690543521788,8.699561386369169e-05,1.5921771991997962e-05
Run_92_1,11,-15.761854032759263,2.260114698670805e-05,9.716652077622713e-05
Run_92_1,12,-16.677432489913848,4.031440586782993e-05,5.463720964267851e-05
Run_92_1,13,-16.081367255381203,2.273661228828133e-05,8.156775102950634e-05
Run_92_1,14,-16.580481078256966,5.151336189359428e-05,3.758764133788646e-05
Run_92_1,15,-16.439942051713086,3.246359011158348e-05,6.9394303066656e-05
Run_92_1,16,-16.61246517378936,5.92208884842694e-05,5.164591378532352e-05
Run_92_1,17,-16.024659328386413,4.8400629274547113e-05,9.21105836890638e-05
Run_92_1,18,-16.543901323549417,5.633745520375671e-05,6.565645336173476e-05
Run_92_1,19,-16.052177388635606,7.977451685816052e-05,7.264469014480711e-05
Run_92_1,20,-15.866757747320118,1.649603182449937e-05,1.540051498450339e-05
Run_92_1,21,-16.08833618809189,1.6278100274503235e-05,2.870922327972949e-05
Run_92_1,22,-15.61073476860656,8.310376957058908e-05,9.641137732192876e-05
Run_92_1,23,-16.338615708675484,7.34376727230847e-05,5.578319554217161e-05
Run_92_1,24,-16.34207845983252,5.538201974704863e-05,7.727396782487633e-05
Run_92_1,25,-15.956842434436894,8.007061650045218e-05,2.4341516662389043e-05
Run_92_1,26,-15.938084082454322,5.9615223472937954e-05,9.370359349995854e-05
Run_92_1,27,-15.607196522404347,9.165965775027872e-05,8.799934810958805e-05
Run_92_1,28,-16.051474563252544,1.4647449236363176e-05,7.491891818121077e-05
Run_92_1,29,-16.31224297893996,3.429616854526103e-05,2.590349147096277e-05
Run_92_1,30,-15.498663759765256,2.882678899914032e-07,9.058385919779542e-06
Run_92_1,31,-15.323312510724486,9.911968411877752e-05,4.20475358143449e-06
Run_92_1,32,-16.02522827050753,6.065382417291404e-06,5.455001848749818e-05
Run_92_1,33,-16.27396422557194,7.329553584568204e-05,3.7958881556987766e-05
Run_93_1,1,-16.442070517677156,7.530564189888539e-05,7.430493036285044e-05
Run_93_1,2,-16.137300697955506,8.3516634516418e-05,2.8403821876272563e-05
Run_93_1,3,-16.18731878011161,6.18617148138583e-06,3.941289577633144e-05
Run_93_1,4,-16.434867133127494,8.043725432828071e-05,4.97038979548961e-05
Run_93_1,5,-16.247064043708523,5.308261951431634e-06,5.618209598585965e-05
Run_93_1,6,-16.330315569650235,2.1194014009088283e-05,8.433570861816408e-05
Run_93_1,7,-16.92411726600829,3.604268950410188e-05,5.328349319286646e-05
Run_93_1,8,-16.629408206192647,5.584356418810787e-05,3.123830970376731e-05
Run_93_1,9,-16.86513880599988,5.36697997711599e-05,4.260591993108393e-05
Run_93_1,10,-16.363586242142343,4.558584794402125e-05,1.8975379783660172e-05
Run_93_1,11,-16.03818152166818,1.6759972199797632e-05,9.56289380323142e-05
Run_93_1,12,-16.046970093947035,6.685502011328937e-05,1.0698076868429782e-05
Run_93_1,13,-16.11778033604717,9.00225759483874e-05,3.833322517573834e-05
Run_93_1,14,-16.651074092758076,5.4815528821200144e-05,7.999327916651966e-05
Run_93_1,15,-16.01247132482513,8.39696919731796e-05,9.06674051191658e-05
Run_93_1,16,-16.001440988415265,2.2082311846315863e-05,1.0998350810259584e-05
Run_93_1,17,-16.46363360912358,7.927334213629367e-05,6.217370106838645e-05
Run_93_1,18,-16.266230253241446,3.874290980398656e-05,9.589452520012856e-05
Run_93_1,19,-16.243362164228476,6.946741776540876e-05,9.092474614270032e-05
Run_93_1,20,-16.49209703476363,1.524029549211264e-05,5.157751259393992e-05
Run_93_1,21,-16.485437232517622,3.117520006373526e-05,2.7834571627900008e-05
Run_93_1,22,-16.885771822598493,6.049108826555313e-05,5.728643740527333e-05
Run_93_1,23,-16.879390322573748,3.801136118359865e-05,6.693769535049798e-05
Run_93_1,24,-16.76698117943396,4.3828275976702585e-05,7.582353999838235e-05
Run_93_1,25,-15.915766456202302,3.4043255820870424e-06,8.934647384099665e-05
Run_93_1,26,-16.177119561177378,8.559320199303331e-05,7.7348076896742e-05
Run_93_1,27,-15.694311203022847,1.848675087094308e-06,1.00617156829685e-05
Run_94_1,1,-16.29006587645697,6.509864580817521e-05,1.8863437259569768e-05
Run_94_1,2,-16.075167443595916,3.922438370063902e-06,3.500078412704171e-05
Run_94_1,3,-15.91794936776328,2.874702641740442e-05,9.726463296450676e-05
Run_94_1,4,-16.078788174914138,9.069935517385604e-05,5.045167162083091e-05
Run_94_1,5,-16.16499751906519,3.166060046292842e-05,1.0928981173783544e-05
Run_94_1,6,-15.924713248846327,1.6696053622290494e-05,9.06112410593778e-05
Run_94_1,7,-16.569549579346763,6.62425637803972e-05,6.0815049773082153e-05
Run_94_1,8,-16.27502942955037,5.203563087619843e-05,8.491279762238266e-05
Run_94_1,9,-16.263028328987954,1.665227533318103e-05,7.092852673493328e-05
Run_94_1,10,-16.05452000028523,7.801859690807761e-05,8.165759382769468e-05
Run_94_1,11,-16.412847471704502,1.6187951145693662e-05,4.47977540548891e-05
Run_94_1,12,-16.48419618599993,3.673192225396634e-05,7.457621862180532e-05
Run_94_1,13,-15.728991243801582,1.0661820694804205e-06,8.772322673350575e-05
Run_94_1,14,-16.496594793296076,7.26219940185547e-05,4.544583646580578e-05
Run_94_1,15,-16.18790495227695,5.795563793741168e-05,1.0945049980655315e-05
Run_94_1,16,-16.151887598367708,4.836007785052063e-06,4.954232707619668e-05
Run_94_1,17,-16.45285664027138,1.9299754602834587e-05,5.8683072747662685e-05
Run_94_1,18,-15.474043550201127,9.73899614159018e-05,9.858820884488526e-05
Run_94_1,19,-16.4387510957789,3.5031878026202326e-05,2.211633075028658e-05
Run_94_1,20,-15.895440038383468,6.964661589823664e-05,2.443390144035222e-06
Run_94_1,21,-15.636976632680181,9.95203571394086e-05,8.379784541204575e-05
Run_94_1,22,-15.890136353912888,4.248994691297414e-06,1.7734130620956427e-05
Run_94_1,23,-16.228659335152816,4.324271278455855e-05,1.1011900072917343e-05
Run_94_1,24,-16.71734945405574,3.521642291918398e-05,3.898573954589666e-05
Run_94_1,25,-16.806189012464998,3.868804214522244e-05,4.857589780353011e-05
Run_94_1,26,-16.337132863517684,7.551996554248037e-05,3.252325193956495e-05
Run_94_1,27,-15.94591900826883,8.25687489192933e-05,1.466478957794607e-05
Run_94_1,28,-16.63221478321925,5.551811031065882e-05,3.1424464173614987e-05
Run_95_1,1,-16.404159022927676,4.557541982270779e-05,7.914636141620578e-05
Run_95_1,2,-16.129452884863426,5.936217529699208e-05,9.057886349968616e-05
Run_95_1,3,-16.337872064166863,2.3971195043995984e-05,6.989545186050238e-05
Run_95_1,4,-16.178798758221703,3.730831396766008e-05,8.824386392720045e-05
Run_95_1,5,-16.130987631059753,1.3896142235025768e-05,3.371470077894628e-05
Run_95_1,6,-15.870628132552802,8.633779444731774e-05,1.871715983375908e-05
Run_95_1,7,-15.847827379806603,9.851551167666914e-05,3.899542329832912e-05
Run_95_1,8,-16.013111851943574,6.948663864284755e-05,1.341890812851489e-05
Run_95_1,9,-15.691759057604957,9.753508512862028e-05,8.55177897308022e-05
Run_95_1,10,-15.547954189599949,3.1337024830281752e-06,4.82263892889023e-06
Run_95_1,11,-16.15906184441339,8.641165449284018e-05,5.474060189910234e-05
Run_95_1,12,-16.61088211092726,6.193219731561841e-05,4.809759651310744e-05
Run_95_1,13,-16.25220635731546,2.8906597765162592e-05,8.042808368802073e-05
Run_95_1,14,-16.161934506437785,1.1406875662505631e-05,4.4010633444413554e-05
Run_95_1,15,-15.863865633423659,8.247724929824475e-06,8.464086026884618e-05
Run_95_1,16,-16.16831683933819,4.503194225020708e-05,1.5179881416261204e-05
Run_95_1,17,-15.547345606048523,1.0502756759524363e-06,9.859190191142264e-05
Run_95_1,18,-15.983943791057754,2.6324945129454135e-05,9.298718469217422e-05
Run_95_1,19,-15.707454188010136,8.760751042515042e-05,9.594161003828052e-05
Run_95_1,20,-15.838184195686635,3.2716600596904763e-06,2.597461527213455e-05
Run_95_1,21,-15.804851405166339,2.343269808217884e-05,4.892043936997653e-06
Run_95_1,22,-16.083886771816054,8.240294484421612e-06,6.316204384900631e-05
Run_95_1,23,-16.006860674161747,5.897050354629756e-05,9.09523377195001e-06
Run_95_1,24,-16.356245431080215,7.446585770696403e-05,4.018959709443153e-05
Run_95_1,25,-16.25003265496857,5.49849491287023e-05,1.940314423292876e-05
Run_95_1,26,-15.90687731881443,9.481292041949932e-05,6.937462853267791e-05
Run_95_1,27,-16.134791696864582,8.127665080130102e-05,7.399124048650266e-05
Run_95_1,28,-16.43493378715475,6.27508178446442e-05,3.226552680134775e-05
Run_96_1,1,-16.4376039675534,5.218029215931893e-05,7.620638658292593e-05
Run_96_1,2,-16.181501817111048,2.067270729690791e-05,2.1256989901885395e-05
Run_96_1,3,-16.004202813997114,5.152189531363548e-05,1.40086291357875e-06
Run_96_1,4,-16.392319107205225,1.9589724559336904e-05,5.36175348609686e-05
Run_96_1,5,-15.857397472488415,1.8263434618711478e-05,6.181914675980808e-06
Run_96_1,6,-15.862552105117395,9.83605243638158e-05,3.00502584129572e-05
Run_96_1,7,-16.052755517018813,8.822857488878074e-05,6.875202364288272e-05
Run_96_1,8,-16.252880670454722,8.600728854537012e-05,4.642983172088863e-05
Run_96_1,9,-16.038731719522055,3.850658109411598e-05,4.160242937505246e-06
Run_96_1,10,-16.031509177494705,6.817222507670524e-05,6.396335102617743e-06
Run_96_1,11,-16.259191003479348,3.0390206249430785e-05,1.693023019470275e-05
Run_96_1,12,-15.88518291618968,7.854177219793203e-05,8.90250519383699e-05
Run_96_1,13,-16.25450420393651,1.3691770313307648e-05,4.392690217122437e-05
Run_96_1,14,-15.88385187004933,3.723858027718962e-05,9.648990144953134e-05
Run_96_1,15,-16.433671450671188,7.747905279509725e-05,5.62836922518909e-05
Run_96_1,16,-16.78914759295086,4.117920735850931e-05,5.5827389126643545e-05
Run_96_1,17,-16.650405597561704,6.885044146329166e-05,4.221412859857084e-05
Run_96_1,18,-16.426226235129253,2.4898835299536592e-05,6.312836184166372e-05
Run_96_1,19,-16.709700632266873,3.306384971365334e-05,4.5356763768941176e-05
Run_96_1,20,-16.170295699927582,4.596111695282162e-05,8.661659479141237e-05
Run_96_1,21,-16.49199343466155,6.079726938158276e-05,2.294550739228726e-05
Run_96_1,22,-16.51572330953593,6.149958010762932e-05,7.025580421090128e-05
Run_96_1,23,-15.742986922581657,9.242852302268152e-06,8.669636136852207e-05
Run_96_1,24,-15.785121756557844,8.959184262901546e-05,9.779657823964957e-06
Run_96_1,25,-16.86356762406511,5.051241697743536e-05,4.213569689542056e-05
Run_96_1,26,-16.850629832369567,5.4126851623877887e-05,5.2629374386742725e-05
Run_96_1,27,-16.42575937307196,7.139955496415498e-05,6.730275749228896e-05
Run_96_1,28,-16.183150519197188,6.341714425012471e-05,8.382292848080399e-05
Run_96_1,29,-15.826490776071447,5.627338010817768e-06,7.679051892831924e-05
Run_96_1,30,-16.15337432128024,7.636453633196654e-05,1.728482571430505e-05
Run_96_1,31,-15.962322262212426,6.679857503622772e-06,2.702617277391255e-05
Run_97_1,1,-16.191108255832294,3.388195835985244e-05,7.664662266150119e-05
Run_97_1,2,-15.841488993627994,8.097046610899272e-05,9.421916847117248e-05
Run_97_1,3,-16.344696083496107,5.7240662407130017e-05,8.015134794637564e-05
Run_97_1,4,-15.781221438376098,1.293138612993062e-05,2.768469951115549e-05
Run_97_1,5,-16.422665812551053,4.151312153786422e-05,3.220848672091962e-05
Run_97_1,6,-16.499473105777184,3.620581698603929e-05,5.487055249512197e-05
Run_97_1,7,-15.912459190935612,4.75733414385468e-05,7.048429008573296e-06
Run_97_1,8,-16.123591680083106,2.265072826296092e-05,3.909041532315316e-05
Run_97_1,9,-16.480615365322436,4.92962012346834e-05,7.267345169559124e-05
Run_97_1,10,-15.462918994504074,7.011523935943845e-06,1.2231504647061232e-05
Run_97_1,11,-16.10295050560457,5.748559324070813e-05,1.3332044454291468e-05
Run_97_1,12,-16.047988547253183,9.823836692608896e-05,4.964488896541298e-05
Run_97_1,13,-15.770073954429154,3.726385819725693e-05,9.858252717182042e-05
Run_97_1,14,-16.43320116736692,3.3978606956079606e-05,4.46861841902137e-05
Run_97_1,15,-16.447687280576393,3.916525163687767e-05,6.695697937160732e-05
Run_97_1,16,-16.133209430717592,7.22185943927616e-05,1.7383056478574875e-05
Run_97_1,17,-16.70916249376881,5.362868983298541e-05,6.072514458559456e-05
Run_97_1,18,-15.661261597646513,2.4561965325847277e-05,6.759502794593575e-06
Run_97_1,19,-15.660874440258402,2.4928777804598217e-05,9.661549728363756e-05
Run_97_1,20,-15.964773803211076,9.819688094779852e-05,3.4787992974743253e-05
Run_97_1,21,-16.347095247422722,8.560258517041805e-05,5.841167862527074e-05
Run_97_1,22,-16.123872457278885,7.746748811565341e-05,8.342297001741829e-05
Run_97_1,23,-16.584729157457662,7.548958997242155e-05,4.837979516014458e-05
Run_97_1,24,-15.845659880636948,9.48066501133144e-05,2.0301345149055127e-05
Run_97_1,25,-16.15952864950021,8.687650760635736e-05,7.293477152474226e-05
Run_97_1,26,-16.374632878568214,7.447259720414879e-05,7.335763890296223e-05
Run_97_1,27,-16.014055352772957,9.856125342659656e-05,6.083447575569154e-05
Run_97_1,28,-15.835720686396394,9.955456689931454e-05,7.68754135258496e-05
Run_97_1,29,-15.84514975278323,1.6000257059931758e-05,7.564193874597552e-05
Run_97_1,30,-16.05721190474464,1.857712589204312e-05,5.874140414409341e-05
Run_97_1,31,-16.753529027368,6.313995669595899e-05,4.933288672938944e-05
Run_97_1,32,-16.435929535652253,7.673536455258729e-05,3.539883939549328e-05
Run_97_1,33,-15.784545975716645,8.666352788917722e-05,9.664114462211732e-06
Run_97_1,34,-16.31382135068618,8.650036732666197e-05,4.283404203131797e-05
Run_98_1,1,-16.391755189690162,2.513714079745114e-05,3.683161113411189e-05
Run_98_1,2,-16.752728509566108,6.297899442724884e-05,5.759929764084519e-05
Run_98_1,3,-16.519291949263298,3.602149588987232e-05,7.076572416350247e-05
Run_98_1,4,-16.16323350631014,8.259383852593602e-05,7.548004452139142e-05
Run_98_1,5,-15.875894217233098,9.931238499470058e-05,6.843722945079209e-05
Run_98_1,6,-16.150894093464654,8.974386196583512e-05,6.253464149311187e-05
Run_98_1,7,-16.13085618229951,2.9119022432714703e-05,1.7652338724583392e-05
Run_98_1,8,-16.132881141673213,9.146911351010204e-05,4.457850984297695e-05
Run_98_1,9,-16.58914600120159,6.80519300978631e-05,3.72024013567716e-05
Run_98_1,10,-16.60147737088193,4.163652304559947e-05,3.272196275182069e-05
Run_98_1,11,-15.971580597586092,5.636721618473532e-05,9.797301109880213e-05
Run_98_1,12,-15.865776654704622,8.732837745919826e-06,7.919051093980672e-05
Run_98_1,13,-16.7993485376209,5.655263927765192e-05,4.327892090193929e-05
Run_98_1,14,-16.043749060356834,1.2234987355768685e-05,3.179064694792033e-05
Run_98_1,15,-15.85435455020174,3.57676120940596e-05,2.3254977259784955e-06
Run_98_1,16,-16.113474593935795,1.1749499086290604e-05,6.195084059610965e-05
Run_98_1,17,-16.634084172108384,5.671369737945499e-05,7.029413976706565e-05
Run_98_1,18,-15.815395931910803,9.908517872914676e-05,2.7541997469961645e-05
Run_98_1,19,-15.66051377500064,1.9230753183364927e-07,2.115673535503448e-05
Run_98_1,20,-16.8398583810953,5.142322447150947e-05,5.644225324504079e-05
Run_98_1,21,-15.862642354909664,7.948362276889387e-05,9.433947809040549e-05
Run_98_1,22,-16.254522909801967,8.390226839110257e-05,3.626934879459442e-05
Run_98_1,23,-16.477947613719138,7.600015840493144e-05,6.203050826676192e-05
Run_98_1,24,-16.068380668885673,3.868346090428532e-05,9.239762802608311e-05
Run_98_1,25,-16.02543364545064,7.004104387015106e-06,4.8357187658548367e-05
Run_98_1,26,-16.161697395865332,5.2961404481902734e-05,1.2088133366778496e-05
Run_98_1,27,-16.25417760930384,6.990379151888193e-05,8.201799222268166e-05
Run_98_1,28,-16.135652179066724,7.497669997625055e-05,1.8510150685906418e-05
Run_98_1,29,-16.379693023977314,4.290409510023893e-05,8.08158211130649e-05
Run_98_1,30,-16.657879565448543,4.651702944189311e-05,6.90702548902482e-05
Run_98_1,31,-15.566127222576146,1.210009012371302e-05,1.3799275178462273e-06
Run_99_1,1,-15.525480858705256,9.831990689039234e-05,7.123452238738545e-07
Run_99_1,2,-15.990851083322337,6.75960208103061e-05,5.245212046429518e-06
Run_99_1,3,-16.14653475863206,2.059182514436544e-05,7.268750359304251e-05
Run_99_1,4,-16.217006766660184,4.703513214364649e-05,1.2421524571254853e-05
Run_99_1,5,-16.03915124585935,8.372309504076841e-05,7.910462574101987e-05
Run_99_1,6,-16.157343943770762,6.879980596713723e-05,8.382898588664832e-05
Run_99_1,7,-16.315959324016017,2.0597282014787204e-05,5.621194070205094e-05
Run_99_1,8,-15.892517776987502,2.035646457225085e-06,5.5089471209794295e-05
Run_99_1,9,-16.509793516636574,5.251569409854712e-05,7.184982446022334e-05
Run_99_1,10,-16.08186322939537,1.5545591032132508e-05,2.7112136594951157e-05
Run_99_1,11,-16.732011487902888,4.461886948905887e-05,5.338086827658119e-05
Run_99_1,12,-16.124066680577133,9.232842943631114e-05,4.639647677540781e-05
Run_99_1,13,-15.977554903266613,2.143240162171424e-05,1.3269622968509796e-05
Run_99_1,14,-16.34299415233076,3.602663547731937e-05,2.194466297514737e-05
Run_99_1,15,-15.915519685027432,2.8874119678512223e-05,5.005214409902695e-06
Run_99_1,16,-16.664602288857782,5.59010169375688e-05,3.4808437526226054e-05
Run_99_1,17,-16.679956882643587,5.674755213782192e-05,6.0959312133491055e-05
Run_99_1,18,-16.324476816471233,7.445686389692129e-05,7.113025159575046e-05
Run_99_1,19,-15.529388367700806,4.2750478815287375e-06,9.49997027218342e-05
Run_99_1,20,-16.41282111907704,7.159038622863592e-05,2.8833555569872266e-05
Run_99_1,21,-16.052971174588716,9.401093031279744e-05,5.950122179463508e-05
Run_99_1,22,-15.868777662015216,9.49915768299252e-05,7.6527363518253e-05
Run_99_1,23,-16.02809340076263,8.109241696074607e-06,4.0653534177690754e-05
Run_99_1,24,-16.1140138361497,4.417731415480376e-05,8.876040055416527e-05
Run_99_1,25,-16.725566799475935,6.112974257208408e-05,4.676334485411645e-05
Run_99_1,26,-15.893107082024096,5.4159789429977545e-05,9.88386152405292e-05
Run_99_1,27,-15.88965610524487,9.024274362251164e-05,1.582728411071003e-05
Run_99_1,28,-15.773070294855769,8.035358237102629e-05,9.58036547526718e-07
Run_99_1,29,-15.83596225193485,1.5554291028529408e-05,8.68108915537596e-05
Run_100_1,1,-15.716674937952458,6.176926666870715e-05,9.912959664128724e-05
Run_100_1,2,-16.510177120410543,4.942315736785532e-05,6.599249428138138e-05
Run_100_1,3,-15.929160590986623,7.785897890105845e-05,7.813132230192425e-05
Run_100_1,4,-15.537990021411195,9.108111985027791e-05,8.824088620021942e-05
Run_100_1,5,-16.383074797649826,6.04477426223457e-05,3.2166559491306546e-05
Run_100_1,6,-15.948677865444209,6.988284218125047e-05,8.427427650429311e-05
Run_100_1,7,-15.980662298740151,2.9730301219969996e-05,8.752762448973956e-05
Run_100_1,8,-15.765749759061961,5.383785813115538e-05,1.0225799120962635e-06
Run_100_1,9,-16.164885005498466,2.849642377346755e-05,2.1704985443502672e-05
Run_100_1,10,-16.035925054152894,8.395286024548116e-05,4.915509801357986e-05
