RunID,Pattern, Intensity, Radius, Points Per Cluster,Time (s),Area (pixels),Scale (pixels per meter),Facet Area (pixels),Facet Perimeter (pixels),Facet Aspect Ratio,Facet Sides,Is Edge Facet,Scale (pixels per meter) (facet),seed,winner_index,Median Colony Area (pixels),Median-Normed Colony Area,Colony ID,Diameter (meters)
Run_471_1,aggregate,27,0.05,3,21900,483,3000000.0,4063.5,272.57019901275635,1.5303030303030305,7.0,True,3000000.0,5,0.1188630490956072,480.0,0.00625,5,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,453,3000000.0,9854.0,435.8169484138489,2.782655350468687,6.0,True,3000000.0,6,0.0459711792165618,480.0,-0.05625,6,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,462,3000000.0,1026.0,140.90561485290527,1.291294460798434,4.0,False,3000000.0,7,0.4502923976608187,480.0,-0.0375,7,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,537,3000000.0,2252.5,181.80483436584475,1.25753424590101,7.0,False,3000000.0,8,0.2384017758046615,480.0,0.11875,8,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,537,3000000.0,847.5,127.41216659545898,2.4930717793981394,6.0,False,3000000.0,9,0.6336283185840708,480.0,0.11875,9,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,471,3000000.0,1836.0,178.14715099334717,1.7181467728337627,5.0,True,3000000.0,10,0.2565359477124183,480.0,-0.01875,10,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,378,3000000.0,513.5,109.1823844909668,2.133663526998997,4.0,False,3000000.0,11,0.7361246348588121,480.0,-0.2125,11,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,519,3000000.0,1727.5,175.2260780334473,2.1841949175690587,5.0,False,3000000.0,12,0.3004341534008683,480.0,0.08125,12,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,489,3000000.0,1471.5,157.44878959655762,1.6428935394813902,7.0,False,3000000.0,13,0.3323139653414882,480.0,0.01875,13,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,456,3000000.0,1089.5,147.4276261329651,1.2086426152145324,5.0,False,3000000.0,14,0.4185406149609912,480.0,-0.05,14,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,492,3000000.0,11982.5,472.2120475769043,2.152941176470588,6.0,True,3000000.0,15,0.041059878990194,480.0,0.025,15,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,396,3000000.0,1811.5,189.43631172180176,1.156862745098039,5.0,True,3000000.0,16,0.2186033673751035,480.0,-0.175,16,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,492,3000000.0,7410.0,395.0839080810547,1.2549019607843137,4.0,True,3000000.0,17,0.0663967611336032,480.0,0.025,17,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,531,3000000.0,1192.5,148.65864837169647,2.017890205057904,6.0,False,3000000.0,18,0.4452830188679245,480.0,0.10625,18,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,567,3000000.0,275.5,70.7587159872055,1.1409395688873327,5.0,False,3000000.0,19,2.058076225045372,480.0,0.18125,19,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,480,3000000.0,1033.5,134.98100805282593,1.1387631416612982,6.0,False,3000000.0,20,0.4644412191582003,480.0,0.0,20,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,444,3000000.0,1561.5,169.59663009643555,1.561837177633559,5.0,True,3000000.0,21,0.2843419788664745,480.0,-0.075,21,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,486,3000000.0,3235.5,265.6069450378418,2.280615553856334,6.0,True,3000000.0,22,0.1502086230876217,480.0,0.0125,22,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,432,3000000.0,6237.5,325.9349594116211,1.2711671379353606,4.0,True,3000000.0,23,0.0692585170340681,480.0,-0.1,23,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,459,3000000.0,5024.0,294.35045623779297,1.318840579710145,5.0,True,3000000.0,24,0.0913614649681528,480.0,-0.04375,24,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,492,3000000.0,2314.0,240.2183532714844,2.5782610849809457,5.0,False,3000000.0,25,0.212618841832325,480.0,0.025,25,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,486,3000000.0,2165.0,217.75910186767575,2.5503512541823734,4.0,True,3000000.0,26,0.2244803695150115,480.0,0.0125,26,1.66e-06
Run_471_1,aggregate,27,0.05,3,21900,465,3000000.0,2176.0,199.64214706420896,1.1923076923076923,5.0,True,3000000.0,27,0.2136948529411764,480.0,-0.03125,27,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1566,3000000.0,2430.0,208.12562370300293,1.712381437544927,5.0,False,3000000.0,1,0.6444444444444445,1468.5,0.0663942798774259,1,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1197,3000000.0,3499.5,289.9561195373535,2.8489899034493464,5.0,True,3000000.0,2,0.3420488641234462,1468.5,-0.1848825331971399,2,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1260,3000000.0,3571.0,265.4816169738769,2.004604376664146,5.0,False,3000000.0,3,0.3528423410809297,1468.5,-0.1419816138917262,3,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1611,3000000.0,3116.5,249.94420433044436,2.699120194245382,6.0,False,3000000.0,4,0.5169260388256056,1468.5,0.0970377936670071,4,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1239,3000000.0,642.5,109.5314393043518,1.6097815244131233,5.0,False,3000000.0,5,1.9284046692607004,1468.5,-0.1562819203268641,5,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1056,3000000.0,5038.0,305.8586978912353,1.3888888888888888,5.0,True,3000000.0,6,0.2096069868995633,1468.5,-0.2808988764044944,6,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1602,3000000.0,1718.0,170.32102489471436,1.9061706872793795,6.0,False,3000000.0,7,0.9324796274738067,1468.5,0.0909090909090909,7,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1101,3000000.0,1713.5,159.25854969024658,1.195121951219512,6.0,True,3000000.0,8,0.6425444995622994,1468.5,-0.2502553626149131,8,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1023,3000000.0,444.5,91.34717655181883,1.2733564373457376,4.0,True,3000000.0,9,2.301462317210349,1468.5,-0.3033707865168539,9,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1623,3000000.0,6049.0,324.90252685546875,1.6529369947065171,5.0,True,3000000.0,10,0.2683088113737807,1468.5,0.1052093973442288,10,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1203,3000000.0,5674.0,296.016969203949,1.0266864535735014,6.0,False,3000000.0,11,0.2120197391610856,1468.5,-0.1807967313585291,11,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1443,3000000.0,1363.0,154.2409601211548,1.533663312740278,5.0,False,3000000.0,12,1.0586940572267058,1468.5,-0.017364657814096,12,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1335,3000000.0,1423.5,163.19269371032715,1.2782369549182555,5.0,False,3000000.0,13,0.9378292939936776,1468.5,-0.0909090909090909,13,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1551,3000000.0,6577.5,331.75309467315674,1.6518704027846347,7.0,True,3000000.0,14,0.2358038768529076,1468.5,0.0561797752808988,14,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1506,3000000.0,1184.0,141.42885780334473,1.7666666666666666,5.0,True,3000000.0,15,1.2719594594594594,1468.5,0.0255362614913176,15,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1575,3000000.0,1322.0,140.11658763885498,1.0185053449048922,6.0,True,3000000.0,16,1.1913767019667172,1468.5,0.0725229826353421,16,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1494,3000000.0,1281.5,143.8100709915161,1.291220464116862,5.0,False,3000000.0,17,1.165821303160359,1468.5,0.017364657814096,17,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1563,3000000.0,8129.5,348.02513122558594,1.309368137249127,10.0,False,3000000.0,18,0.1922627467863952,1468.5,0.0643513789581205,18,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1536,3000000.0,7410.5,470.1217555999756,3.9607843137254894,5.0,True,3000000.0,19,0.2072734633290601,1468.5,0.0459652706843718,19,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1113,3000000.0,3624.0,282.7969188690185,2.9512196892007387,5.0,True,3000000.0,20,0.3071192052980132,1468.5,-0.2420837589376915,20,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1236,3000000.0,1179.0,152.07644653320312,1.961082892161491,4.0,False,3000000.0,21,1.0483460559796438,1468.5,-0.1583248212461695,21,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1629,3000000.0,2587.5,201.63185119628903,1.346938775510204,5.0,True,3000000.0,22,0.6295652173913043,1468.5,0.1092951991828396,22,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1536,3000000.0,5287.5,303.0378227233887,2.009475505681736,5.0,False,3000000.0,23,0.2904964539007092,1468.5,0.0459652706843718,23,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1302,3000000.0,6536.0,327.4818649291992,1.2682927328514904,6.0,True,3000000.0,24,0.1992044063647491,1468.5,-0.1133810010214504,24,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1632,3000000.0,7368.5,392.5781631469727,2.597247759630124,6.0,True,3000000.0,25,0.2214833412499151,1468.5,0.111338100102145,25,1.66e-06
Run_472_1,aggregate,26,0.05,3,26700,1083,3000000.0,829.5,179.0611572265625,3.747438171040729,3.0,True,3000000.0,26,1.305605786618445,1468.5,-0.2625127681307456,26,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1344,3000000.0,2834.5,222.2081401348114,1.2156460668233102,6.0,False,3000000.0,1,0.4741576997706827,1122.0,0.1978609625668449,1,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1119,3000000.0,14375.0,509.2068223953247,2.0319148987976883,7.0,True,3000000.0,2,0.0778434782608695,1122.0,-0.0026737967914438,2,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1122,3000000.0,770.5,118.5812282562256,1.21875,4.0,True,3000000.0,3,1.45619727449708,1122.0,0.0,3,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1140,3000000.0,1546.0,165.1554126739502,1.9530596140888763,5.0,True,3000000.0,4,0.7373868046571799,1122.0,0.0160427807486631,4,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,714,3000000.0,6536.5,347.2713928222656,2.212066091671858,5.0,False,3000000.0,5,0.1092327698309492,1122.0,-0.3636363636363636,5,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1305,3000000.0,3613.0,256.0000629425049,1.4124917334186475,5.0,False,3000000.0,6,0.3611956822585109,1122.0,0.1631016042780748,6,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,987,3000000.0,2878.5,210.4384078979492,1.518368995847695,5.0,True,3000000.0,7,0.3428869202709744,1122.0,-0.1203208556149732,7,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1137,3000000.0,4122.0,293.4470672607422,2.206340071086383,7.0,False,3000000.0,8,0.2758369723435225,1122.0,0.0133689839572192,8,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1104,3000000.0,5050.0,306.6259994506836,2.24,4.0,True,3000000.0,9,0.2186138613861386,1122.0,-0.0160427807486631,9,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1221,3000000.0,2735.0,204.9077682495117,1.156771014735771,6.0,False,3000000.0,10,0.4464351005484461,1122.0,0.088235294117647,10,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1005,3000000.0,2445.0,201.49010276794436,1.351351451043659,5.0,True,3000000.0,11,0.4110429447852761,1122.0,-0.1042780748663101,11,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1185,3000000.0,3405.5,253.34470462799072,2.194650392622419,5.0,True,3000000.0,12,0.3479665247393921,1122.0,0.0561497326203208,12,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1026,3000000.0,2177.0,203.26115083694455,1.0309441560569326,5.0,False,3000000.0,13,0.4712907671107028,1122.0,-0.0855614973262032,13,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1143,3000000.0,6211.0,333.5495460033417,1.5647270441549928,6.0,True,3000000.0,14,0.1840283368217678,1122.0,0.0187165775401069,14,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1164,3000000.0,4568.5,306.99517822265625,1.3896103896103895,4.0,True,3000000.0,15,0.2547882237058115,1122.0,0.0374331550802139,15,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1176,3000000.0,5056.5,293.61112213134766,1.0738686815535896,5.0,True,3000000.0,16,0.2325719371106496,1122.0,0.0481283422459893,16,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1194,3000000.0,3741.0,257.3194828033447,1.1764705882352942,5.0,True,3000000.0,17,0.3191659983961508,1122.0,0.0641711229946524,17,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,993,3000000.0,2958.5,229.84268951416016,1.890984676042239,5.0,False,3000000.0,18,0.3356430623626838,1122.0,-0.1149732620320855,18,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,939,3000000.0,2631.5,195.2015829086304,1.280799022380871,7.0,False,3000000.0,19,0.3568307049211476,1122.0,-0.1631016042780748,19,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,1206,3000000.0,2153.0,199.40939140319824,1.469387755102041,5.0,True,3000000.0,20,0.5601486298188574,1122.0,0.0748663101604278,20,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,867,3000000.0,3577.0,251.099422454834,1.527272661697757,5.0,True,3000000.0,21,0.2423818842605535,1122.0,-0.2272727272727272,21,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,954,3000000.0,3717.0,239.27397775650024,1.2213271873204194,7.0,False,3000000.0,22,0.2566585956416465,1122.0,-0.1497326203208556,22,1.66e-06
Run_473_1,aggregate,23,0.05,3,25500,912,3000000.0,2897.5,278.70098209381104,2.522727272727273,4.0,True,3000000.0,23,0.3147540983606557,1122.0,-0.1871657754010695,23,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,747,3000000.0,3762.5,257.69930267333984,1.3779903645742058,5.0,False,3000000.0,1,0.1985382059800664,678.0,0.1017699115044247,1,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,666,3000000.0,7285.5,338.8881225585937,1.2528448439518578,5.0,False,3000000.0,2,0.0914144533662754,678.0,-0.0176991150442477,2,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,609,3000000.0,3482.0,241.93383741378784,1.1571663357931323,8.0,False,3000000.0,3,0.1748994830557151,678.0,-0.1017699115044247,3,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,681,3000000.0,8192.5,379.80736541748047,1.7123289160174886,4.0,True,3000000.0,4,0.0831248092767775,678.0,0.0044247787610619,4,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,702,3000000.0,11241.5,450.7518043518066,1.1216638817484663,5.0,True,3000000.0,5,0.0624471823155272,678.0,0.0353982300884955,5,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,393,3000000.0,198.0,73.089111328125,4.125,4.0,True,3000000.0,6,1.9848484848484849,678.0,-0.4203539823008849,6,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,624,3000000.0,1218.0,138.00407254695892,1.3235294117647058,6.0,True,3000000.0,7,0.5123152709359606,678.0,-0.079646017699115,7,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,699,3000000.0,1701.0,169.8699131011963,1.1052631624010438,4.0,False,3000000.0,8,0.4109347442680776,678.0,0.0309734513274336,8,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,747,3000000.0,5604.0,288.27402782440186,1.0714285714285714,8.0,True,3000000.0,9,0.1332976445396145,678.0,0.1017699115044247,9,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,867,3000000.0,711.5,112.67581403255464,2.083004220325128,6.0,True,3000000.0,10,1.218552354181307,678.0,0.2787610619469026,10,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,639,3000000.0,322.5,78.87508010864258,1.4505747706333532,4.0,False,3000000.0,11,1.9813953488372091,678.0,-0.0575221238938053,11,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,438,3000000.0,444.5,96.46578216552734,2.2222222222222223,5.0,True,3000000.0,12,0.9853768278965128,678.0,-0.3539823008849557,12,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,675,3000000.0,2587.0,215.54025506973267,1.815162671600969,5.0,False,3000000.0,13,0.2609199845380749,678.0,-0.0044247787610619,13,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,795,3000000.0,12882.0,437.004674911499,1.4827860118848744,7.0,True,3000000.0,14,0.0617140195621797,678.0,0.1725663716814159,14,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,714,3000000.0,2407.0,260.16805934906006,2.9743589743589745,4.0,True,3000000.0,15,0.2966348151225592,678.0,0.0530973451327433,15,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,603,3000000.0,1890.0,186.178861618042,2.147058823529412,5.0,True,3000000.0,16,0.319047619047619,678.0,-0.1106194690265486,16,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,726,3000000.0,1317.5,149.13549900054932,1.9552573510589384,6.0,False,3000000.0,17,0.5510436432637571,678.0,0.0707964601769911,17,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,657,3000000.0,510.5,113.7273941040039,2.471602501785097,4.0,False,3000000.0,18,1.286973555337904,678.0,-0.0309734513274336,18,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,624,3000000.0,923.5,146.3740348815918,3.0384976014984457,5.0,False,3000000.0,19,0.6756903086085544,678.0,-0.079646017699115,19,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,711,3000000.0,2238.5,197.84852933883667,1.9598618594073185,8.0,True,3000000.0,20,0.3176234085324994,678.0,0.0486725663716814,20,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,768,3000000.0,1035.0,162.4687056541443,3.4285714285714284,5.0,True,3000000.0,21,0.7420289855072464,678.0,0.1327433628318584,21,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,459,3000000.0,1608.0,175.68262672424316,1.3813632664127098,4.0,False,3000000.0,22,0.2854477611940298,678.0,-0.3230088495575221,22,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,654,3000000.0,8633.5,399.8646049499512,1.5765339142376935,5.0,True,3000000.0,23,0.0757514333700121,678.0,-0.0353982300884955,23,1.66e-06
Run_474_1,aggregate,24,0.05,5,23300,747,3000000.0,9804.0,443.6008911132813,1.827956989247312,6.0,True,3000000.0,24,0.0761933904528763,678.0,0.1017699115044247,24,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1638,3000000.0,5104.0,274.50549507141113,1.076056435303792,8.0,False,3000000.0,1,0.3209247648902821,1638.0,0.0,1,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1557,3000000.0,1070.0,202.966947555542,5.444089528264403,4.0,False,3000000.0,2,1.4551401869158878,1638.0,-0.0494505494505494,2,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1761,3000000.0,3779.0,295.54961109161377,2.6159674595128224,6.0,False,3000000.0,3,0.4659962953162212,1638.0,0.075091575091575,3,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1779,3000000.0,9791.0,440.806755065918,2.5839856205815157,4.0,True,3000000.0,4,0.1816974772750485,1638.0,0.086080586080586,4,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1824,3000000.0,13959.0,567.0771141052246,2.5473685089703224,5.0,True,3000000.0,5,0.1306683859875349,1638.0,0.1135531135531135,5,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1845,3000000.0,3948.0,273.974235534668,1.1888957898595969,6.0,False,3000000.0,6,0.4673252279635258,1638.0,0.1263736263736263,6,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1527,3000000.0,5356.0,299.5980987548828,1.3026315789473684,5.0,True,3000000.0,7,0.2851008215085885,1638.0,-0.0677655677655677,7,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1635,3000000.0,2221.5,195.49251222610476,1.1521739115087557,5.0,False,3000000.0,8,0.7359891964888589,1638.0,-0.0018315018315018,8,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1452,3000000.0,6705.5,389.7733688354492,2.267605633802817,5.0,True,3000000.0,9,0.2165386622921482,1638.0,-0.1135531135531135,9,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1458,3000000.0,524.0,103.9321117401123,2.1250000570958387,4.0,False,3000000.0,10,2.782442748091603,1638.0,-0.1098901098901098,10,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1359,3000000.0,8690.0,391.6387429237366,2.310050209811964,8.0,True,3000000.0,11,0.1563866513233602,1638.0,-0.1703296703296703,11,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1911,3000000.0,9184.5,415.1716089248657,1.04958678311268,5.0,True,3000000.0,12,0.208067940552017,1638.0,0.1666666666666666,12,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1767,3000000.0,13444.5,457.1232070922852,1.4599375096794716,5.0,True,3000000.0,13,0.1314292089702108,1638.0,0.0787545787545787,13,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1653,3000000.0,5360.0,302.56227111816406,1.1399999568146562,5.0,True,3000000.0,14,0.3083955223880597,1638.0,0.0091575091575091,14,1.66e-06
Run_475_1,aggregate,15,0.05,5,28900,1242,3000000.0,863.0,137.7754783630371,1.5154350523267794,4.0,True,3000000.0,15,1.4391657010428738,1638.0,-0.2417582417582417,15,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1170,3000000.0,5430.5,304.344783782959,1.15,6.0,True,3000000.0,1,0.2154497744222447,1233.0,-0.0510948905109489,1,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1359,3000000.0,4075.0,268.8865932226181,1.3925233623621562,6.0,False,3000000.0,2,0.3334969325153374,1233.0,0.1021897810218978,2,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1053,3000000.0,5606.5,305.16493463516235,1.263263749431542,6.0,True,3000000.0,3,0.1878177115847676,1233.0,-0.145985401459854,3,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1242,3000000.0,6929.5,381.762336730957,2.838964185272842,7.0,False,3000000.0,4,0.1792337109459557,1233.0,0.0072992700729927,4,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1275,3000000.0,3877.0,301.0740876197815,3.2002999811374946,6.0,True,3000000.0,5,0.3288625225689967,1233.0,0.0340632603406326,5,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1224,3000000.0,3366.5,263.4168801307678,2.122448979591837,5.0,True,3000000.0,6,0.3635823555621565,1233.0,-0.0072992700729927,6,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1302,3000000.0,5055.5,287.9861001968384,1.5198235891357743,6.0,False,3000000.0,7,0.2575412916625457,1233.0,0.0559610705596107,7,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1422,3000000.0,4297.0,283.6226749420166,2.030110651283355,5.0,False,3000000.0,8,0.3309285548056784,1233.0,0.1532846715328467,8,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1215,3000000.0,2383.0,297.80736923217773,4.212121212121212,5.0,True,3000000.0,9,0.5098615190935796,1233.0,-0.0145985401459854,9,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,981,3000000.0,1158.5,174.36702346801758,3.683720879352383,5.0,True,3000000.0,10,0.8467846353042727,1233.0,-0.2043795620437956,10,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1419,3000000.0,1505.0,167.61920166015625,1.9452736047990824,4.0,True,3000000.0,11,0.9428571428571428,1233.0,0.1508515815085158,11,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1338,3000000.0,3139.0,241.5710563659668,2.090909090909091,5.0,True,3000000.0,12,0.4262503982159923,1233.0,0.0851581508515815,12,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1491,3000000.0,2089.5,189.60769748687744,1.429777995890166,7.0,False,3000000.0,13,0.7135678391959799,1233.0,0.2092457420924574,13,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1437,3000000.0,6067.5,333.6426668167114,1.1831187238975156,5.0,False,3000000.0,14,0.2368355995055624,1233.0,0.1654501216545012,14,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1254,3000000.0,6094.5,349.7934575080872,2.789043784208302,7.0,True,3000000.0,15,0.2057592911641644,1233.0,0.0170316301703163,15,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1125,3000000.0,4956.0,320.79393768310547,1.2023809523809523,4.0,True,3000000.0,16,0.2269975786924939,1233.0,-0.0875912408759124,16,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1362,3000000.0,6046.0,327.83073329925537,1.7681159420289856,6.0,True,3000000.0,17,0.2252729077075752,1233.0,0.1046228710462287,17,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1170,3000000.0,5800.0,325.22883319854736,1.188566899442492,6.0,False,3000000.0,18,0.2017241379310344,1233.0,-0.0510948905109489,18,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1233,3000000.0,737.5,114.69343376159668,1.7489175333826406,4.0,False,3000000.0,19,1.671864406779661,1233.0,0.0,19,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1344,3000000.0,2570.0,226.8027172088623,2.5,6.0,True,3000000.0,20,0.5229571984435798,1233.0,0.0900243309002433,20,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,984,3000000.0,333.0,95.2769775390625,2.0492307444896896,3.0,True,3000000.0,21,2.954954954954955,1233.0,-0.2019464720194647,21,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,933,3000000.0,456.0,95.74474334716795,1.7352217960587224,4.0,True,3000000.0,22,2.046052631578948,1233.0,-0.24330900243309,22,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1140,3000000.0,2461.5,225.68128204345703,2.350659586434697,6.0,True,3000000.0,23,0.4631322364411944,1233.0,-0.0754257907542579,23,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,801,3000000.0,1881.0,222.1961259841919,2.435897435897436,4.0,True,3000000.0,24,0.4258373205741627,1233.0,-0.3503649635036496,24,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1212,3000000.0,2388.5,198.9351291656494,1.1412323151476609,7.0,False,3000000.0,25,0.5074314423278208,1233.0,-0.0170316301703163,25,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,1494,3000000.0,509.5,116.38798940181732,2.6091368138158053,4.0,False,3000000.0,26,2.9322865554465163,1233.0,0.2116788321167883,26,1.66e-06
Run_476_1,aggregate,27,0.05,5,25900,756,3000000.0,786.5,112.4310817718506,1.3150056456096264,5.0,False,3000000.0,27,0.961220597584234,1233.0,-0.3868613138686131,27,1.66e-06
Run_477_1,aggregate,4,0.05,10,35000,2340,3000000.0,31287.5,812.5661315917969,2.2580847118977605,4.0,True,3000000.0,1,0.0747902516979624,2133.0,0.0970464135021097,1,1.66e-06
Run_477_1,aggregate,4,0.05,10,35000,1863,3000000.0,7187.5,470.9415092468262,3.0153846153846158,4.0,True,3000000.0,2,0.2592,2133.0,-0.1265822784810126,2,1.66e-06
Run_477_1,aggregate,4,0.05,10,35000,2025,3000000.0,14083.5,611.9422912597656,1.8617886007403368,3.0,True,3000000.0,3,0.1437852806475663,2133.0,-0.050632911392405,3,1.66e-06
